MA/PDP PSC, MA/PDP TFN, MS PSC, MS TFN, Date Added, Date Updated, Site, Employer Group Indicator,Endorsed Group Indicator, Group Effective Date, Site Name, Group Number,Contract Number, PBP Number, Employer Id, Branch Id, Contract Year, Subdomain
887802,1-855-812-1893,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887803,1-855-662-7072,549,1-888-349-4134,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887804,1-855-590-2705,54H,1-888-396-2407,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887805,1-855-291-8596,54J,1-888-396-2409,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887806,1-855-812-1885,54K,1-888-396-2414,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887807,1-855-668-8653,54N,1-888-396-2416,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887808,1-855-279-7144,54P,1-888-399-0787,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887809,1-855-668-8693,552,1-888-399-4002,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887810,1-855-553-0998,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887811,1-855-668-8694,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887812,1-855-668-8695,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887813,1-855-556-7604,54C,1-888-349-5068,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887814,1-855-814-6891,553,1-888-399-4003,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887815,1-855-821-0551,554,1-888-399-4009,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887816,1-855-549-0923,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887817,1-855-292-3854,54F,1-888-395-4624,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887818,1-855-292-3855,555,1-888-399-8014,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887819,1-855-557-8520,556,1-888-399-9598,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887820,1-855-557-8502,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887821,1-855-557-8499,54G,1-888-396-2392,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887822,1-855-557-8497,557,1-888-486-0051,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887823,1-855-557-8494,558,1-888-708-8926,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887824,1-855-557-8527,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887825,1-855-292-3856,54H,1-888-396-2407,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887826,1-855-557-8528,559,1-888-708-8927,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887827,1-855-578-3533,55A,1-888-889-4390,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887828,1-855-578-3532,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887829,1-855-798-9958,54J,1-888-396-2409,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887830,1-855-578-3531,55B,1-888-889-4510,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887831,1-855-291-8589,55C,1-888-892-3478,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887832,1-855-798-9957,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887833,1-855-798-9956,54K,1-888-396-2414,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887834,1-855-578-3786,55D,1-888-892-5435,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887835,1-855-565-4728,55E,1-888-892-5744,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887836,1-855-565-4733,55F,1-888-892-5747,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887837,1-855-292-3542,55G,1-888-892-5748,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887838,1-855-291-8641,55H,1-888-892-5749,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887839,1-855-292-3851,55J,1-888-892-7839,10/14/2014,10/14/2014,AARPMedicarePlans,N,,,,,,,,,,
887840,1-855-291-8640,547,1-888-310-8165,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887841,1-855-291-8639,548,1-888-349-3640,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887842,1-855-565-4725,5RN,1-866-322-0224,09/25/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
887843,1-855-292-3852,549,1-888-349-4134,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887844,1-855-569-6361,54A,1-888-349-4203,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887845,1-855-557-8526,54B,1-888-349-5003,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887846,1-855-565-4734,54N,1-888-396-2416,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887847,1-855-576-0848,553,1-888-399-4003,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887848,1-855-565-4732,54C,1-888-349-5068,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887849,1-855-565-4731,54D,1-888-395-2016,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887850,1-855-565-4729,54E,1-888-395-2808,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887851,1-855-544-4338,54F,1-888-395-4624,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887852,1-855-565-4727,54G,1-888-396-2392,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887853,1-855-292-3853,54H,1-888-396-2407,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887854,1-855-565-4724,54J,1-888-396-2409,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887855,1-855-557-8547,54K,1-888-396-2414,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887856,1-855-569-6344,54N,1-888-396-2416,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887857,1-855-556-7596,554,1-888-399-4009,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887858,1-855-545-9334,54P,1-888-399-0787,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887859,1-855-545-9333,552,1-888-399-4002,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887860,1-855-290-8655,553,1-888-399-4003,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887861,1-855-434-1103,554,1-888-399-4009,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887862,1-855-805-4088,555,1-888-399-8014,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887863,1-855-805-4089,556,1-888-399-9598,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887864,1-855-578-3782,557,1-888-486-0051,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887865,1-855-805-4129,558,1-888-708-8926,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887866,1-855-798-9955,559,1-888-708-8927,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887867,1-855-556-7597,557,1-888-486-0051,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887868,1-855-576-0851,55A,1-888-889-4390,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887869,1-855-805-4130,55B,1-888-889-4510,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887870,1-855-805-4131,55C,1-888-892-3478,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887871,1-855-556-7593,55A,1-888-889-4390,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887872,1-855-556-7590,55D,1-888-892-5435,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887873,1-855-556-7585,55E,1-888-892-5744,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887874,1-855-798-6976,55F,1-888-892-5747,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887875,1-855-553-0999,55B,1-888-889-4510,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887876,1-855-553-0997,55G,1-888-892-5748,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887877,1-855-798-6977,55H,1-888-892-5749,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887878,1-855-545-9339,55J,1-888-892-7839,10/15/2014,10/15/2014,AARPMedicarePlans,N,,,,,,,,,,
887879,1-855-549-0922,55C,1-888-892-3478,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
887956,1-855-451-0856,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887957,1-855-470-7820,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887958,1-855-342-0859,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887959,1-855-338-2367,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887960,1-855-618-1802,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887961,1-855-578-3793,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887962,1-855-578-3796,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887963,1-855-581-8090,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887964,1-855-588-5669,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887965,1-855-578-3795,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887966,1-855-588-5648,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887967,1-855-472-4867,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887968,1-855-338-3978,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887969,1-855-330-7435,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887970,1-855-581-8093,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887971,1-855-581-8089,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887972,1-855-581-8088,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887973,1-855-472-4969,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887974,1-855-472-4965,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887975,1-855-234-6119,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887976,1-855-472-4874,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887977,1-855-588-5662,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887978,1-855-416-8354,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887979,1-855-544-4341,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887980,1-855-338-4217,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887981,1-855-544-4342,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887982,1-855-545-9332,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
887983,1-855-545-9337,5RJ,1-866-321-3532,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
888343,1-866-330-2808,56V,1-877-532-8278,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888344,1-855-846-5476,56T,1-877-532-8276,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888345,1-855-834-6085,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888346,1-855-834-6084,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888347,1-855-834-6083,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888348,1-855-530-9596,58H,1-866-639-7551,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888349,1-855-846-5484,58J,1-866-639-8001,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888350,1-855-846-5482,58K,1-866-639-8188,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888351,1-855-833-5054,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888352,1-866-379-3953,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888353,1-855-846-5475,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888354,1-855-846-5478,57X,1-866-302-4401,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888355,1-855-518-4411,582,1-866-302-4955,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888356,1-855-887-4362,583,1-866-302-6578,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888357,1-855-888-1712,58X,1-866-658-6846,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888358,1-855-833-5045,58Y,1-866-658-6874,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888359,1-855-846-5479,58Z,1-866-714-7280,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888360,1-855-834-6078,592,1-866-714-7284,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888361,1-855-834-5751,58S,1-866-658-5821,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888362,1-855-833-5044,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888363,1-855-846-5474,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888364,1-855-846-7257,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888365,1-855-839-1456,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888366,1-855-839-1455,22G,1-866-296-2289,09/25/2014,09/25/2014,AARPMedicarePlans,N,,,,,,,,,,
888555,1-855-518-4414,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888556,1-855-531-9022,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888557,1-855-531-9021,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888559,1-855-531-9011,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888560,1-855-531-9009,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888561,1-855-520-0738,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888563,1-855-520-0737,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888564,1-855-505-5880,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888565,1-855-518-4416,55X,1-888-708-8918,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888567,1-855-463-8885,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888568,1-855-338-4215,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888569,1-855-338-3801,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888572,1-855-330-7430,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888573,1-855-332-0913,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888574,1-855-332-0907,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888577,1-855-332-0758,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888578,1-855-332-0757,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888579,1-855-332-0756,9VS,1-877-227-7140,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888582,1-877-231-6015,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888583,1-877-231-0145,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888584,1-800-973-1296,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888585,1-877-800-1349,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888586,1-877-637-5589,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888587,1-877-751-8925,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888588,1-866-797-8425,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888589,1-877-527-4424,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888590,1-888-831-2643,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
888591,1-888-507-9366,55Y,1-888-708-8922,08/05/2014,08/05/2014,AARPMedicarePlans,N,,,,,,,,,,
890070,1-866-221-2234,5T5,1-866-326-7772,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
890071,1-866-313-4207,5T5,1-866-326-7772,09/22/2014,09/22/2014,AARPMedicarePlans,N,,,,,,,,,,
890104,1-877-567-0357,5RY,1-866-324-1911,09/24/2014,09/24/2014,AARPMedicarePlans,N,,,,,,,,,,
890190,1-855-855-0269,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890191,1-877-718-2631,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890193,1-888-830-2398,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890194,1-877-717-9515,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890195,1-866-658-3506,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890196,1-877-720-3806,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890200,1-855-630-9864,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890201,1-855-299-3694,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890202,1-877-728-2801,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890203,1-888-705-4125,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890261,1-800-410-3183,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890262,1-866-257-3888,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890263,1-877-642-8014,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890264,1-866-315-4757,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890265,1-866-367-7525,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890266,1-866-391-6664,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890267,1-877-556-2234,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890268,1-877-866-5402,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890269,1-877-599-9573,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890270,1-877-567-2335,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
890271,1-866-447-4143,22G,1-866-296-2289,10/16/2014,10/16/2014,AARPMedicarePlans,N,,,,,,,,,,
892345,1-877-748-5652,9BZ,1-866-267-3181,12/17/2014,12/17/2014,AARPMedicarePlans,N,,,,,,,,,,
892446,1-877-485-3055,9VS,1-877-227-7140,01/13/2015,01/13/2015,AARPMedicarePlans,N,,,,,,,,,,
892450,1-855-399-7712,9VS,1-877-227-7140,01/13/2015,01/13/2015,AARPMedicarePlans,N,,,,,,,,,,
892454,1-877-780-7856,9VS,1-877-227-7140,01/13/2015,01/13/2015,AARPMedicarePlans,N,,,,,,,,,,
893023,1-877-864-5036,5RV,1-866-324-0819,01/13/2015,01/13/2015,AARPMedicarePlans,N,,,,,,,,,,
893252,1-855-358-7797,9VT,1-877-227-7694,02/06/2015,02/06/2015,AARPMedicarePlans,N,,,,,,,,,,
893475,1-855-476-5570,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893476,1-855-446-4937,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893477,1-877-852-1564,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893478,1-877-852-1561,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893479,1-855-434-1110,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893480,1-877-852-1559,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893481,1-877-734-9216,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893482,1-877-714-0237,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893483,1-877-861-2652,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893484,1-855-476-5559,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893485,1-877-864-5027,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893486,1-855-434-1039,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893487,1-877-780-7854,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893488,1-866-769-0991,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893489,1-877-779-9786,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893490,1-877-777-9347,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893491,1-877-776-1460,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893492,1-877-750-6983,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893493,1-855-434-1093,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893494,1-877-725-9330,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893495,1-877-699-5704,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893496,1-877-683-9076,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893497,1-855-446-3921,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893498,1-877-696-3391,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893499,1-877-696-3390,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893500,1-877-720-3804,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893501,1-877-696-3389,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893502,1-855-482-1185,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893503,1-855-446-5433,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893504,1-877-701-6984,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893505,1-877-728-2712,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893506,1-855-476-5571,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893507,1-855-446-5203,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893508,1-877-728-2764,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893509,1-877-886-7312,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893510,1-877-734-9211,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
893511,1-855-446-5423,5RC,1-866-320-9677,04/01/2015,04/01/2015,AARPMedicarePlans,N,,,,,,,,,,
